nct_id,tumor_type,facility,status,city,state,zip,country,lat,lon,contact_name,contact_phone,contact_email
NCT06995898,breast,Saint Luke's Hospital of Kansas City,RECRUITING,Kansas City,Missouri,64111,United States,39.09973,-94.57857,Site Public Contact,913-948-5588,aroland@kccop.org
NCT06995898,breast,Washington University School of Medicine,RECRUITING,St Louis,Missouri,63110,United States,38.62727,-90.19789,Site Public Contact,800-600-3606,info@siteman.wustl.edu
NCT06995898,breast,UNC Lineberger Comprehensive Cancer Center,RECRUITING,Chapel Hill,North Carolina,27599,United States,35.9132,-79.05584,Site Public Contact,877-668-0683,cancerclinicaltrials@med.unc.edu
NCT06995898,breast,University of Oklahoma Health Sciences Center,RECRUITING,Oklahoma City,Oklahoma,73104,United States,35.46756,-97.51643,Site Public Contact,405-271-8777,ou-clinical-trials@ouhsc.edu
NCT06995898,breast,Sentara Martha Jefferson Hospital,RECRUITING,Charlottesville,Virginia,22911,United States,38.02931,-78.47668,Site Public Contact,434-654-8400,
NCT06995898,breast,Inova Schar Cancer Institute,RECRUITING,Fairfax,Virginia,22031,United States,38.84622,-77.30637,Site Public Contact,703-720-5210,Stephanie.VanBebber@inova.org
NCT06995898,breast,Inova Fair Oaks Hospital,RECRUITING,Fairfax,Virginia,22033,United States,38.84622,-77.30637,Site Public Contact,703-720-5210,Stephanie.VanBebber@inova.org
NCT06995898,breast,Sentara Norfolk General Hospital,RECRUITING,Norfolk,Virginia,23507,United States,36.84681,-76.28522,Site Public Contact,757-388-2406,
NCT06995898,breast,VCU Massey Cancer Center at Stony Point,RECRUITING,Richmond,Virginia,23235,United States,37.55376,-77.46026,Site Public Contact,,ctoclinops@vcu.edu
NCT06995898,breast,VCU Massey Comprehensive Cancer Center,RECRUITING,Richmond,Virginia,23298,United States,37.55376,-77.46026,Site Public Contact,804-628-6430,CTOclinops@vcu.edu
NCT06995898,breast,VCU Community Memorial Health Center,RECRUITING,South Hill,Virginia,23970,United States,36.72653,-78.12889,Site Public Contact,,nemer.elmouallem@vcuhealth.org
NCT06995898,breast,Madigan Army Medical Center,RECRUITING,Tacoma,Washington,98431,United States,47.25288,-122.44429,Site Public Contact,253-968-6144,melissa.a.forouhar.mil@health.mil
NCT06995924,colorectal,Benaroya Research Institute at Virginia Mason,RECRUITING,Seattle,Washington,98101,United States,47.60621,-122.33207,"Vlad Simianu, MD, MPH, FACS, FASCRS",,
NCT06995924,colorectal,Fred Hutch/University of Washington Cancer Consortium,RECRUITING,Seattle,Washington,98109,United States,47.60621,-122.33207,Ari Bell-Brown,206-667-7624,abellbro@fredhutch.org
NCT06996782,nsclc,Research Site,RECRUITING,Phoenix,Arizona,85054,United States,33.44838,-112.07404,,,
NCT06996782,nsclc,Research Site,RECRUITING,Santa Rosa,California,95403,United States,38.44047,-122.71443,,,
NCT06996782,nsclc,Research Site,RECRUITING,Jacksonville,Florida,32224,United States,30.33218,-81.65565,,,
NCT06996782,nsclc,Research Site,RECRUITING,Baltimore,Maryland,21201,United States,39.29038,-76.61219,,,
NCT06996782,nsclc,Research Site,NOT_YET_RECRUITING,Detroit,Michigan,48202,United States,42.33143,-83.04575,,,
NCT06996782,nsclc,Research Site,RECRUITING,Rochester,Minnesota,55905,United States,44.02163,-92.4699,,,
NCT06996782,nsclc,Research Site,RECRUITING,Cleveland,Ohio,44106,United States,41.4995,-81.69541,,,
NCT06996782,nsclc,Research Site,RECRUITING,Providence,Rhode Island,02903,United States,41.82399,-71.41283,,,
NCT06996782,nsclc,Research Site,WITHDRAWN,Providence,Rhode Island,02906,United States,41.82399,-71.41283,,,
NCT06996782,nsclc,Research Site,RECRUITING,Tyler,Texas,75708,United States,32.35126,-95.30106,,,
NCT06997029,breast,University of Alabama at Birmingham,RECRUITING,Birmingham,Alabama,35294-3300,United States,33.52066,-86.80249,"Mehmet Akce, Site 0001",205-975-0832,
NCT06997029,breast,Providence St. Jude Medical Center,RECRUITING,Fullerton,California,92835,United States,33.87029,-117.92534,"Yung Lyou, Site 0003",714-446-5900,
NCT06997029,breast,Marin Cancer Care,RECRUITING,Greenbrae,California,94904,United States,37.94854,-122.5247,"Cyrus Mazidi, Site 0013",415-925-5000,
NCT06997029,breast,Moores Cancer Center,RECRUITING,La Jolla,California,92093,United States,32.84727,-117.2742,"Peter Vu, Site 0009",858-822-2463,
NCT06997029,breast,Hoag Memorial Hospital Presbyterian,RECRUITING,Newport Beach,California,92663,United States,33.61891,-117.92895,"Monica Mita, Site 0010",949-764-4060,
NCT06997029,breast,Local Institution - 0008,NOT_YET_RECRUITING,Aurora,Colorado,80045,United States,39.72943,-104.83192,Site 0008,,
NCT06997029,breast,Dana-Farber Cancer Institute,RECRUITING,Boston,Massachusetts,02215,United States,42.35843,-71.05977,"Joyce Liu, Site 0006",617-632-5269,
NCT06997029,breast,Washington University School of Medicine,RECRUITING,St Louis,Missouri,63110,United States,38.62727,-90.19789,"Faisal Fa'ak, Site 0004",,
NCT06997029,breast,Dartmouth-Hitchcock Medical Center,RECRUITING,Lebanon,New Hampshire,03756,United States,43.64229,-72.25176,"Lionel Lewis, Site 0002",603-381-1953,
NCT06997029,breast,Roswell Park Cancer Institute,RECRUITING,Buffalo,New York,14263,United States,42.88645,-78.87837,"Christos Fountzilas, Site 0014",716-845-4720,
NCT06997029,breast,Northwell Health-Cancer Institute,RECRUITING,New Hyde Park,New York,11042,United States,40.7351,-73.68791,"Geraldine O'Sullivan Coyne, Site 0016",,
NCT06997029,breast,Local Institution - 0011,NOT_YET_RECRUITING,New York,New York,10016,United States,40.71427,-74.00597,Site 0011,,
NCT06997029,breast,Memorial Sloan Kettering Cancer Center,RECRUITING,New York,New York,10065,United States,40.71427,-74.00597,"Ezra Rosen, Site 0012",000-000-0000,
NCT06997029,breast,START Dallas Fort Worth,RECRUITING,Fort Worth,Texas,76104,United States,32.72541,-97.32085,"Henry Xiong, Site 0018",682-350-3010,
NCT06997029,breast,NEXT Oncology,RECRUITING,San Antonio,Texas,78229,United States,29.42412,-98.49363,"David Sommerhalder, Site 0007",210-580-9500,
NCT06997497,colorectal,Los Angeles Hematology Oncology Medical Group ( Site 0084),RECRUITING,Los Angeles,California,90017,United States,34.05223,-118.24368,Study Coordinator,213-533-9655,
NCT06997497,colorectal,UCLA Hematology/Oncology - Santa Monica ( Site 0088),RECRUITING,Santa Monica,California,90404,United States,34.01949,-118.49138,Study Coordinator,310-794-6500,
NCT06997497,colorectal,University of Colorado Health - Harmony-Cancer Care and Hematology - Ft. Collins ( Site 0087),RECRUITING,Fort Collins,Colorado,80528,United States,40.58526,-105.08442,Study Coordinator,970-493-6337,
NCT06997497,colorectal,Rocky Mountain Cancer Centers (RMCC) ( Site 8000),RECRUITING,Lone Tree,Colorado,80124,United States,39.55171,-104.8863,Study Coordinator,303-925-0700,
NCT06997497,colorectal,Florida Cancer Specialists - South ( Site 7002),RECRUITING,Fort Myers,Florida,33901,United States,26.62168,-81.84059,Study Coordinator,239-274-9930,
NCT06997497,colorectal,Orlando Health Cancer Institute ( Site 0065),RECRUITING,Orlando,Florida,32806,United States,28.53834,-81.37924,Study Coordinator,321-841-6780,
NCT06997497,colorectal,Florida Cancer Specialists - North ( Site 7001),RECRUITING,St. Petersburg,Florida,33705,United States,27.77086,-82.67927,Study Coordinator,727-216-1143,
NCT06997497,colorectal,Florida Cancer Specialists - East ( Site 7000),RECRUITING,West Palm Beach,Florida,33401,United States,26.71534,-80.05337,Study Coordinator,561-366-4100,
NCT06997497,colorectal,Piedmont Atlanta Hospital ( Site 2002),RECRUITING,Atlanta,Georgia,30318,United States,33.749,-84.38798,Study Coordinator,404-605-3068,
NCT06997497,colorectal,Saint Alphonsus Regional Medical Center ( Site 0085),RECRUITING,Boise,Idaho,83706,United States,43.6135,-116.20345,Study Coordinator,208-367-2121,
NCT06997497,colorectal,Accellacare of Duly ( Site 2015),RECRUITING,Lisle,Illinois,60532,United States,41.80114,-88.07479,Study Coordinator,630-545-7760,
NCT06997497,colorectal,University of Iowa ( Site 0074),RECRUITING,Iowa City,Iowa,52242,United States,41.66113,-91.53017,Study Coordinator,319-356-4200,
NCT06997497,colorectal,University of Kentucky ( Site 0055),RECRUITING,Lexington,Kentucky,40536,United States,37.98869,-84.47772,Study Coordinator,859-218-1758,
NCT06997497,colorectal,"Norton Cancer Institute, Audubon Hospital Campus ( Site 0054)",RECRUITING,Louisville,Kentucky,40217,United States,38.25424,-85.75941,Study Coordinator,502-636-7845,
NCT06997497,colorectal,Greater Baltimore Medical Center ( Site 0068),RECRUITING,Baltimore,Maryland,21204,United States,39.29038,-76.61219,Study Coordinator,443-849-3051,
NCT06997497,colorectal,"Mayo Clinic in Rochester, Minnesota ( Site 0091)",RECRUITING,Rochester,Minnesota,55905,United States,44.02163,-92.4699,Study Coordinator,507-284-2511,
NCT06997497,colorectal,Hattiesburg Clinic ( Site 0064),RECRUITING,Hattiesburg,Mississippi,39401,United States,31.32712,-89.29034,Study Coordinator,601-288-2495,
NCT06997497,colorectal,Saint Luke's Cancer Institute ( Site 0082),RECRUITING,Kansas City,Missouri,64111,United States,39.09973,-94.57857,Study Coordinator,816-932-2677,
NCT06997497,colorectal,Intermountain Health St. Vincent Regional Hospital - Cancer Centers of Montana ( Site 2000),RECRUITING,Billings,Montana,59102,United States,45.78329,-108.50069,Study Coordinator,406-238-6685,
NCT06997497,colorectal,University Of Nebraska Medical Center ( Site 0078),RECRUITING,Omaha,Nebraska,68198,United States,41.25626,-95.94043,Study Coordinator,402-559-4000,
NCT06997497,colorectal,Renown Regional Medical Center ( Site 0056),RECRUITING,Reno,Nevada,89502,United States,39.52963,-119.8138,Study Coordinator,775-982-4000,
NCT06997497,colorectal,John Theurer Cancer Center at Hackensack University Medical Center ( Site 0060),RECRUITING,Hackensack,New Jersey,07601,United States,40.88593,-74.04347,Study Coordinator,551-996-5855,
NCT06997497,colorectal,Atlantic Health System ( Site 0093),RECRUITING,Summit,New Jersey,07901,United States,40.71562,-74.36468,Study Coordinator,908-522-2000,
NCT06997497,colorectal,"San Juan Oncology Associates, P.C ( Site 2011)",RECRUITING,Farmington,New Mexico,87401,United States,36.72806,-108.21869,Study Coordinator,505-564-6850,
NCT06997497,colorectal,Ellis Hospital ( Site 0098),RECRUITING,Schenectady,New York,12308,United States,42.81424,-73.93957,Study Coordinator,518-243-4762,
NCT06997497,colorectal,Miami Valley Hospital South ( Site 0075),RECRUITING,Centerville,Ohio,45459,United States,39.62839,-84.15938,Study Coordinator,937-438-2400,
NCT06997497,colorectal,Texas Oncology - DFW ( Site 8002),RECRUITING,Dallas,Texas,75246,United States,32.78306,-96.80667,Study Coordinator,214-370-1000,
NCT06997497,colorectal,UT Southwestern Medical Center ( Site 0059),RECRUITING,Dallas,Texas,75390,United States,32.78306,-96.80667,Study Coordinator,214-645-9685,
NCT06997497,colorectal,Texas Oncology - Northeast Texas ( Site 8001),RECRUITING,Denison,Texas,75020,United States,33.75566,-96.53666,Study Coordinator,903-868-4700,
NCT06997497,colorectal,Texas Oncology - San Antonio ( Site 8004),RECRUITING,San Antonio,Texas,78240,United States,29.42412,-98.49363,Study Coordinator,210-595-5300,
NCT06997497,colorectal,Community Cancer Trials of Utah ( Site 0086),RECRUITING,Ogden,Utah,84405,United States,41.223,-111.97383,Study Coordinator,801-689-3909,
NCT06997497,colorectal,University of Virginia ( Site 0080),RECRUITING,Charlottesville,Virginia,22908,United States,38.02931,-78.47668,Study Coordinator,434-243-8237,
NCT06997497,colorectal,"Virginia Cancer Specialists, PC ( Site 0069)",RECRUITING,Fairfax,Virginia,22031,United States,38.84622,-77.30637,Study Coordinator,703-280-5390,
NCT06997497,colorectal,Fred Hutchinson Cancer Center ( Site 0076),RECRUITING,Seattle,Washington,98109,United States,47.60621,-122.33207,Study Coordinator,206-616-9025,
NCT06997497,colorectal,West Virginia University ( Site 2017),RECRUITING,Morgantown,West Virginia,26506,United States,39.62953,-79.9559,Study Coordinator,304-598-4000,
NCT06998407,breast,Avenzo Therapeutics Recruiting Site,RECRUITING,Los Angeles,California,90025,United States,34.05223,-118.24368,Avenzo Therapeutics,,
NCT06998407,breast,Avenzo Therapeutics Recruiting Site,RECRUITING,Los Angeles,California,90095,United States,34.05223,-118.24368,Avenzo Therapeutics,,
NCT06998407,breast,Avenzo Therapeutics Recruiting Site,RECRUITING,New Haven,Connecticut,06519,United States,41.30815,-72.92816,Avenzo Therapeutics,,
NCT06998407,breast,Avenzo Therapeutics Recruiting Site,RECRUITING,Orlando,Florida,32827,United States,28.53834,-81.37924,Avenzo Therapeutics,,
NCT06998407,breast,Avenzo Therapeutics Recruiting Site,RECRUITING,Sarasota,Florida,34232,United States,27.33643,-82.53065,Avenzo Therapeutics,,
NCT06998407,breast,Avenzo Therapeutics Recruiting Site,RECRUITING,Tampa,Florida,33612,United States,27.94752,-82.45843,Avenzo Therapeutics,,
NCT06998407,breast,Avenzo Therapeutics Recruiting Site,RECRUITING,Boston,Massachusetts,02215,United States,42.35843,-71.05977,Avenzo Therapeutics,,
NCT06998407,breast,Avenzo Therapeutics Recruiting Site,RECRUITING,New York,New York,10016,United States,40.71427,-74.00597,Avenzo Therapeutics,,
NCT06998407,breast,Avenzo Therapeutics Recruiting Site,RECRUITING,Cleveland,Ohio,44106,United States,41.4995,-81.69541,Avenzo Therapeutics,,
NCT06998407,breast,Avenzo Therapeutics Recruiting Site,RECRUITING,Columbus,Ohio,43221,United States,39.96118,-82.99879,Avenzo Therapeutics,,
NCT06998407,breast,Avenzo Therapeutics Recruiting Site,RECRUITING,Nashville,Tennessee,37203,United States,36.16589,-86.78444,Avenzo Therapeutics,,
NCT06998407,breast,Avenzo Therapeutics Recruiting Site,RECRUITING,Fort Worth,Texas,76104,United States,32.72541,-97.32085,Avenzo Therapeutics,,
NCT06998407,breast,Avenzo Therapeutics Recruiting Site,RECRUITING,Houston,Texas,77030,United States,29.76328,-95.36327,Avenzo Therapeutics,,
NCT06998407,breast,Avenzo Therapeutics Recruiting Site,RECRUITING,San Antonio,Texas,78229,United States,29.42412,-98.49363,Avenzo Therapeutics,,
NCT06998407,breast,Avenzo Therapeutics Recruiting Site,RECRUITING,Fairfax,Virginia,22031,United States,38.84622,-77.30637,Avenzo Therapeutics,,
NCT06998407,breast,Avenzo Therapeutics Recruiting Site,RECRUITING,Seattle,Washington,98109,United States,47.60621,-122.33207,Avenzo Therapeutics,,
NCT06999187,breast,Dren Investigational Site,RECRUITING,Denver,Colorado,80218,United States,39.73915,-104.9847,Dren Bio Central Contact,415-737-5277,DR-0202-ONC-001_inquiries@drenbio.com
NCT06999187,breast,Dren Investigational Site,RECRUITING,Orlando,Florida,32827,United States,28.53834,-81.37924,Dren Bio Central Contact,415-737-5277,DR-0202-ONC-001_inquiries@drenbio.com
NCT06999187,breast,Dren Investigational Site,RECRUITING,Sarasota,Florida,34232,United States,27.33643,-82.53065,Dren Bio Central Contact,415-737-5277,DR-0202-ONC-001_inquiries@drenbio.com
NCT06999187,breast,Dren Investigational Site,RECRUITING,Huntersville,North Carolina,28078,United States,35.41069,-80.84285,Dren Bio Central Contact,415-737-5277,DR-0202-ONC-001_inquiries@drenbio.com
NCT06999187,breast,Dren Investigational Site,RECRUITING,Oklahoma City,Oklahoma,73104,United States,35.46756,-97.51643,Dren Bio Central Contact,415-737-5277,DR-0202-ONC-001_inquiries@drenbio.com
NCT06999187,breast,Dren Investigational Site,RECRUITING,Greenville,South Carolina,29605,United States,34.85262,-82.39401,Dren Bio Central Contact,415-737-5277,DR-0202-ONC-001_inquiries@drenbio.com
NCT06999187,breast,Dren Investigational Site,RECRUITING,Austin,Texas,78758,United States,30.26715,-97.74306,Dren Bio Central Contact,415-737-5277,DR-0202-ONC-001_inquiries@drenbio.com
NCT06999187,breast,Dren Investigational Site,RECRUITING,Dallas,Texas,75230,United States,32.78306,-96.80667,Dren Bio Central Contact,415-737-5277,DR-0202-ONC-001_inquiries@drenbio.com
NCT06999187,breast,Dren Investigational Site,RECRUITING,San Antonio,Texas,78229,United States,29.42412,-98.49363,Dren Bio Central Contact,415-737-5277,DR-0202-ONC-001_inquiries@drenbio.com
NCT06999187,breast,Dren Investigational Site,RECRUITING,Fairfax,Virginia,22031,United States,38.84622,-77.30637,Dren Bio Central Contact,415-737-5277,DR-0202-ONC-001_inquiries@drenbio.com
NCT06999798,breast,Mayo Clinic in Rochester,RECRUITING,Rochester,Minnesota,55905,United States,44.02163,-92.4699,Shelley Fabian,507-538-4849,BMSORESEARCH@mayo.edu
NCT07001241,breast,University of Colorado Anschutz Medical Campus,RECRUITING,Aurora,Colorado,80045,United States,39.72943,-104.83192,Jared Scorsone,720-724-9601,Jared.Scorsone@cuanshutz.edu
NCT07001241,breast,University of Montana,RECRUITING,Missoula,Montana,59812,United States,46.87215,-113.994,"John C Quindry, PhD",406-243-4268,john.quindry@mso.umt.edu
NCT07005102,nsclc,Ironwood Cancer and Research Centers - Chandler II /ID# 275443,RECRUITING,Chandler,Arizona,85224,United States,33.30616,-111.84125,,,
NCT07005102,nsclc,USC Norris Comprehensive Cancer Center /ID# 275343,RECRUITING,Los Angeles,California,90033,United States,34.05223,-118.24368,,,
NCT07005102,nsclc,Usc Norris Oncology/Hematology Treatment Center /ID# 278673,RECRUITING,Newport Beach,California,92663,United States,33.61891,-117.92895,,,
